,features,f_coef
908,another one,0.019087939426557156
909,another person,0.0245654963560883
910,another thing,-0.021972414360919585
911,answer,-0.0732627758555755
912,answered,0.01868197640646921
913,answers,0.0027954623983849516
914,anti,-0.04978006362262
915,anti depressants,-0.02495921781217033
916,antidepressant,0.0008650015365357553
917,antidepressants,-0.10388491292509865
918,anxiety,0.04406132975734208
919,anxiety and,0.0029365427670725694
920,anxiety and depression,0.00573971481455812
921,anxiety disorder,-0.024319044080198457
922,anxiety is,-0.014965235525234545
923,anxious,-0.09902284337404056
924,anxious and,-0.026096934897176776
925,any,-0.07259159742844785
926,any advice,-0.12177370301425612
927,any better,0.03301002385208366
928,any friends,-0.11596410330690073
929,any good,-0.0034837099604612862
930,any help,-0.010749677105331541
931,any kind,0.03129817303683441
932,any kind of,0.023795483705645586
933,any longer,-0.007744649577304409
934,any money,0.0691692073715079
935,any more,0.09432997061645744
936,any of,-0.010760083449529438
937,any of it,0.006168210795635168
938,any of my,0.008542535655181056
939,any of the,-0.01657916073485667
940,any of them,0.030851748019715037
941,any of this,-0.005673608226627052
942,any of you,-0.04767826675149631
943,any one,0.07135659163692715
944,any other,-0.06819130817408932
945,any real,-0.03880645694340237
946,any sense,0.04296591180214182
947,any sort,-0.009034998748629421
948,any sort of,0.0024993847631891433
949,any suggestions,-0.02392801350833044
950,any thoughts,0.03031869084555523
951,any time,-0.004092699621922999
952,any way,-0.0012492243360672113
953,anybody,-0.04658324983980401
954,anybody else,-0.003165147246890263
955,anymore,-0.022661320072185888
956,anymore am,0.02724539362558357
957,anymore and,-0.020480534408389085
958,anymore because,0.0040299734775257525
959,anymore but,0.03308084996094242
960,anymore cant,0.02219338833103212
961,anymore dont,-0.06437765912501886
962,anymore feel,-0.05517388645933547
963,anymore have,-0.015000335258961132
964,anymore im,0.052240252092787307
965,anymore it,-0.027268639893000893
966,anymore its,0.00800615358598711
967,anymore ive,0.03867543582459129
968,anymore just,-0.04652490020746074
969,anymore my,-0.02129253097084089
970,anymore so,0.02441057366353979
971,anymore the,0.022060966829402118
972,anyone,-0.027175929670560837
973,anyone about,-0.0010025804900983804
974,anyone and,0.020194916303908537
975,anyone but,0.02290890152194204
976,anyone can,-0.04237244609223272
977,anyone could,-0.004810626301236652
978,anyone else,-0.03663763212814658
979,anyone else feel,-0.013012760207724749
980,anyone ever,0.008905183183275827
981,anyone has,-0.03076124480167435
982,anyone has any,-0.031674058172751936
983,anyone have,-0.03987422907723354
984,anyone have any,-0.0038711312716597007
985,anyone here,-0.02868419691280198
986,anyone in,-0.012133998569295777
987,anyone know,0.01694884107182063
988,anyone or,-0.008864729671402762
989,anyone out,0.032811914884340786
990,anyone that,-0.017049446422158162
991,anyone to,-0.0089484333133604
992,anyone to talk,-0.022276021953722323
993,anyone who,0.010248560162606434
994,anyones,0.01764727515012461
995,anything,-0.033811369066335
996,anything about,0.04334287063514248
997,anything about it,-0.008391117674797267
998,anything and,0.04349536387690762
999,anything anymore,0.050373147782383464
1000,anything at,-0.005479717830492436
1001,anything at all,-0.001590593355275159
1002,anything because,-0.011184680060330602
1003,anything but,-0.08563389710783666
1004,anything can,-0.009095202348986316
1005,anything dont,0.03880337898004566
1006,anything else,0.056289782959360955
1007,anything feel,-0.007719946332575335
1008,anything for,0.05576068654071286
1009,anything have,-0.014851604062762955
1010,anything im,-0.012684265852841126
1011,anything in,-0.018731109976952254
1012,anything it,-0.0011635223375192948
1013,anything ive,0.02315214148694965
1014,anything just,0.02962487904957364
1015,anything like,-0.06113960932562668
1016,anything like that,-0.02342789530121277
1017,anything my,-0.0339864338354023
1018,anything or,0.012719184236073565
1019,anything right,0.027547740783980784
1020,anything that,0.019095474184717423
1021,anything to,-0.004427544064917984
1022,anything to do,0.041606307103601345
1023,anything with,-0.0021442646828241005
1024,anything wrong,0.027329581414838953
1025,anytime,-0.00304038271769563
1026,anyway,0.11014611769061698
1027,anyway and,-0.01925268596120983
1028,anyway im,-0.026943797124869842
1029,anyway so,0.003844538383906248
1030,anyways,-0.024341730809393565
1031,anywhere,-0.029488326300504377
1032,apart,0.05209344854738205
1033,apart and,0.018770490027425386
1034,apart from,0.004997487625750358
1035,apartment,0.10079331591439206
1036,apartment and,0.011182354131315533
1037,apathetic,-0.007428660420955284
1038,apathy,-0.028962932315503648
1039,apologize,-0.028437144820686256
1040,apparent,0.03539646303464498
1041,apparently,-0.007575704438192272
1042,appear,0.01768688669460617
1043,appearance,0.05041104293466674
1044,appetite,-0.019659353003102786
1045,applied,-0.002048125576095327
1046,apply,-0.01834208618189718
1047,applying,0.008591887047523807
1048,appointment,0.04069160342823006
1049,appointment with,0.027694330561551562
1050,appointments,0.015175093858770042
1051,appreciate,-0.060544358217929285
1052,appreciate it,0.0070834963676334175
1053,appreciated,-0.009878457532113664
1054,approach,-0.01344904514439435
1055,april,-0.003719597191074905
1056,are,-0.019579216571267807
1057,are all,0.034595952728950816
1058,are always,-0.02454564535809635
1059,are and,0.03779668552231221
1060,are both,-0.027204489618279502
1061,are depressed,-0.006416513253237154
1062,are doing,0.009171599176311608
1063,are getting,-0.024188604752441785
1064,are going,-0.010997090422540708
1065,are going to,0.003428427369582432
1066,are good,-0.012004068527768587
1067,are in,0.03336308127956313
1068,are just,-0.015367945057996093
1069,are like,0.013438725252593983
1070,are many,0.01935588177784106
1071,are more,-0.0055548990961968294
1072,are my,0.027394434260890214
1073,are no,-0.0034812630245220424
1074,are not,0.07569961240510638
1075,are now,-0.012824603381382749
1076,are only,-0.027793645645441473
1077,are people,0.004118271558166903
1078,are really,0.005470027556331138
1079,are so,0.041547469497370336
1080,are so many,-0.031232787558735885
1081,are some,-0.009996544189149522
1082,are still,0.025470736772636678
1083,are the,-0.04658924139017631
1084,are there,0.02100812041678542
1085,are they,-0.012408299658674952
1086,are too,-5.4235534002271145e-05
1087,are very,0.013161874785640251
1088,are you,-0.04903298711969549
1089,area,-0.07161244303729217
1090,arent,-0.02882864319120067
1091,argue,-0.02507311633801942
1092,arguing,-0.019309618124347633
1093,argument,-0.022198822454639614
1094,arguments,-0.008608559636540756
1095,arm,0.023271325242581124
1096,arms,0.01776381642618544
1097,army,-0.067266100674274
1098,around,0.025100064854759765
1099,around and,0.0048803306427246005
1100,around her,-0.03282796689586625
1101,around here,0.010197149834361182
1102,around in,0.020252976245808917
1103,around me,-0.1773360083053376
1104,around me and,-0.028099572792196072
1105,around my,0.02839299461403467
1106,around people,0.06358381850118952
1107,around the,0.0861166891088898
1108,around the house,-0.031897873022018866
1109,around them,-0.025591498878527026
1110,around this,0.026589107628862636
1111,around to,-0.008959622307507596
1112,around with,-0.0332387871806173
1113,around you,-0.008518361253162382
1114,arrested,0.002330336355730327
1115,art,-0.0579805343860031
1116,as,-0.037456070894075814
1117,as always,0.004484551845994212
1118,as am,-0.02847790041461716
1119,as an,0.039254949444998785
1120,as bad,-0.013309866436892545
1121,as bad as,-0.013442300526338557
1122,as being,0.021835986944586976
1123,as can,-0.022410199445847694
1124,as can remember,-0.030623513919187533
1125,as child,-0.030112695213076718
1126,as could,-0.022512707297272495
1127,as did,-0.005064426540773385
1128,as do,0.013759275362241656
1129,as dont,-0.027689923113269694
1130,as far,0.01573264474512647
1131,as far as,0.0015785341015820554
1132,as feel,-0.040773163819029616
1133,as for,0.00916350048142733
1134,as friend,0.014286979745946072
1135,as good,0.013333033256683908
1136,as have,-0.007605990534180686
1137,as he,-0.03632877424854304
1138,as hell,0.001396416167597899
1139,as if,-0.011852323537188647
1140,as if im,-0.01502305015811397
1141,as im,0.009220057080530182
1142,as in,-0.0059934346947848206
1143,as it,0.06913534423664326
1144,as it is,0.0468915683429528
1145,as its,0.0162130107292249
1146,as ive,-0.0037243436486980664
1147,as kid,0.037461379028531895
1148,as long,0.04057895388163777
1149,as long as,0.04091857795232321
1150,as many,0.008869461990586858
1151,as me,-0.013402011432699595
1152,as much,-0.07632209457470734
1153,as much as,-0.04682782157319953
1154,as my,0.03657917725579026
1155,as of,0.000689046675773341
1156,as person,0.012714439543408266
1157,as possible,0.025041285240828385
1158,as result,-0.026462248143443477
1159,as said,-0.00035661779810398724
1160,as she,-0.03751699220686637
1161,as soon,-0.020084022568755782
1162,as soon as,-0.02097757608977435
1163,as that,0.02775192523473011
1164,as the,-0.029893018158719233
1165,as they,-0.007328491387651531
1166,as this,0.011389715299442205
1167,as though,0.001447590646053907
1168,as time,0.023400112348392097
1169,as to,-0.006929600187141762
1170,as was,-0.003217023751705373
1171,as we,0.00714585777944267
1172,as well,0.03527536876643149
1173,as well as,0.00995865595867306
1174,as you,0.005133270409246564
1175,as you can,-0.0011626895764230473
1176,ashamed,-0.031019679505317404
1177,ashamed of,0.02745446200787046
1178,ashamed to,-0.008178495230339655
1179,aside,-0.010408039372507918
1180,aside from,-0.014044885246165848
1181,ask,-0.048216296000707
1182,ask for,0.03920841502395016
1183,ask for help,0.023341020520905562
1184,ask her,-0.008159821385191574
1185,ask me,-0.014153626423507109
1186,asked,-0.027611911921258978
1187,asked for,0.012636759285112075
1188,asked her,-0.0033153043064160187
1189,asked him,-0.0138477264987951
1190,asked if,0.013318137152131348
1191,asked me,0.01405868329373521
1192,asked me if,0.013340853836377663
1193,asked me to,0.008387488989759285
1194,asked my,0.011569096401840317
1195,asking,-0.019027409713199675
1196,asking for,-0.03528795900532067
1197,asking me,0.00895180628494636
1198,asks,0.010470453645807643
1199,asks me,0.008248638829903593
1200,asleep,0.01061846235794813
1201,asleep and,0.007253974453836908
1202,aspect,-0.0027324951022605374
1203,aspect of,-0.008582118217812802
1204,aspects,-0.012340710144925522
1205,ass,0.03901576308580963
1206,asshole,0.05342094412575262
1207,assume,-0.039227078789395305
1208,aswell,0.0005818738996287963
1209,at,0.000804222946185764
1210,at all,0.014514831374328803
1211,at all and,0.0066909421105391656
1212,at all but,0.03688955504620178
1213,at am,0.002073318275963863
1214,at an,0.008282828856108173
1215,at and,0.005685696937174175
1216,at any,0.03647177519450224
1217,at anything,-0.010149374916774706
1218,at college,0.01110135290611789
1219,at everything,-0.00612157823963842
1220,at first,0.025996260174229895
1221,at her,-0.01568909970907036
1222,at him,0.03600103183746599
1223,at his,0.010171993118944084
1224,at home,-0.05667038434013812
1225,at home and,0.02628829855312331
1226,at home with,0.024810521494079307
1227,at how,0.02308290576243751
1228,at it,-0.00761394792273428
1229,at least,-0.04216470645089511
1230,at me,0.0013833470429202815
1231,at me and,0.016358430868895192
1232,at me for,-0.013652245944554654
1233,at my,-0.04772946281068727
1234,at myself,0.06253557768992708
1235,at night,-0.006681263614497157
1236,at night and,0.00112649642875812
1237,at once,-0.0017511629162513286
1238,at one,-0.05943625826314045
1239,at one point,-0.040856595068868774
1240,at pm,-0.04723144068268179
1241,at school,-0.003967111709183598
1242,at school and,-0.00401203942012889
1243,at some,-0.03612209310779392
1244,at some point,-0.020383344454815714
1245,at that,-0.0008814415361136186
1246,at that point,-0.007462282427011379
1247,at that time,-0.000980273032338195
1248,at the,-0.018945782939019593
1249,at the age,-0.0113895894170063
1250,at the beginning,-0.009851138666759938
1251,at the end,-0.03769100615729882
1252,at the moment,-0.006066236394721187
1253,at the point,-0.013439154578715758
1254,at the same,0.03907395189970906
1255,at the time,-0.027416148227315282
1256,at them,-0.030016245799620412
1257,at this,-0.037653714229698126
1258,at this point,-0.017587746143117127
1259,at this time,-0.03320693397941083
1260,at time,0.03465822023819994
1261,at times,-0.0024990127141147037
1262,at uni,-0.01035204097048075
1263,at university,0.020679176311070614
1264,at what,-0.01745786418618554
